gene_id,sequence_id,ENC,GC1,GC2,GC3,RSCU_ATG,RSCU_GAC,RSCU_TCC,RSCU_CTG,RSCU_CCT,RSCU_GTG,RSCU_TTC,RSCU_CAG,RSCU_CCG,RSCU_GCC,RSCU_CTC,RSCU_ACA,RSCU_TGT,RSCU_GCA,RSCU_CCA,RSCU_GCT,RSCU_GAG,RSCU_GAA,RSCU_GAT,RSCU_GGC,RSCU_CGT,RSCU_AGA,RSCU_CGG,RSCU_CGC,RSCU_ACC,RSCU_AGG,RSCU_GCG,RSCU_AAG,RSCU_GGA,RSCU_TAC,RSCU_CTT,RSCU_ATT,RSCU_TGG,RSCU_AGT,RSCU_TTT,RSCU_AGC,RSCU_TCT,RSCU_ACT,RSCU_CCC,RSCU_ACG,RSCU_GTA,RSCU_ATA,RSCU_GTT,RSCU_GGT,RSCU_TCA,RSCU_AAT,RSCU_CGA,RSCU_GGG,RSCU_CAA,RSCU_AAA,RSCU_TCG,RSCU_CAC,RSCU_TTG,RSCU_CTA,RSCU_TAT,RSCU_ATC,RSCU_TGC,RSCU_AAC,RSCU_GTC,RSCU_CAT,RSCU_TTA
OG0003374,3,38.674599225315475,0.5963114754098361,0.36885245901639346,0.8270042194092827,0.8253968253968254,0.6101694915254238,,1.0810810810810811,,0.1016949152542373,0.5714285714285714,0.5925925925925926,,0.2,2.3783783783783785,,,0.2,,1.7142857142857142,0.22857142857142856,1.7647058823529411,,0.21621621621621623,,,,,1.8333333333333333,,1.2,1.153846153846154,0.46153846153846156,1.0,,,,,0.1016949152542373,,1.3968253968253967,0.46153846153846156,,,,0.8,0.36363636363636365,,1.75,,,,,0.23529411764705882,,,1.0,1.0,,0.2962962962962963,,0.32432432432432434,,,
OG0003374,4,42.4660979307683,0.6209016393442623,0.3831967213114754,0.7436974789915967,1.6551724137931034,3.4285714285714284,0.5357142857142858,1.0,,0.9411764705882353,,2.2285714285714286,,,,,,0.17142857142857143,,1.2941176470588236,1.375,1.1764705882352942,,0.10714285714285714,,1.5,,,1.6,,0.0975609756097561,0.625,,,0.6857142857142857,,,,0.36363636363636365,0.43137254901960786,,,1.6744186046511629,0.6428571428571429,,,1.75,0.32558139534883723,,0.5853658536585366,1.5,0.6428571428571429,2.1052631578947367,1.5,1.696969696969697,,,,,0.30303030303030304,1.0,,,,
OG0003374,5,54.20264277689017,0.5963114754098361,0.38934426229508196,0.5578947368421052,1.0,1.2162162162162165,1.0434782608695652,0.7692307692307692,,1.4705882352941178,0.4,1.2000000000000002,1.9285714285714288,0.9090909090909091,1.8,,,0.6857142857142857,1.5405405405405406,1.103448275862069,0.8275862068965517,1.0666666666666667,1.5555555555555556,,,,,,,,0.6,1.0909090909090908,0.9230769230769231,,1.0,1.1111111111111112,,0.7457627118644068,,0.6666666666666666,1.1785714285714286,,,0.9565217391304348,,,,,1.3846153846153848,,1.076923076923077,1.3559322033898304,0.8888888888888888,0.9333333333333333,0.9230769230769231,,,,,0.5294117647058824,,0.6,0.42857142857142855,1.0869565217391304,
OG0003374,6,48.90562991496202,0.5802469135802469,0.34156378600823045,0.6252631578947369,0.21052631578947367,1.8620689655172415,,2.0,,0.47058823529411764,0.6,,,1.0769230769230769,,0.6363636363636364,,0.20689655172413793,,1.2941176470588236,1.125,0.7058823529411765,0.6545454545454545,1.125,,,,,0.2727272727272727,1.0,,0.875,,,,,,,,2.25,,1.2857142857142858,,,,0.8333333333333334,,,1.5384615384615385,,,1.2830188679245282,1.4482758620689657,0.9375,,0.1875,1.0,,,,,1.346938775510204,0.21818181818181817,0.75,
OG0003378,0,43.378210613060766,0.5535714285714286,0.45982142857142855,0.7735849056603774,0.8571428571428571,1.5,1.5,1.0,,0.8,1.391304347826087,0.16,1.0714285714285716,0.8571428571428571,0.96,0.5454545454545455,,0.8571428571428571,1.75,0.9090909090909092,0.25,0.5333333333333333,1.2,1.0,,,0.75,,1.125,0.5217391304347826,0.5,,1.0,1.8181818181818181,,,2.72,,,0.8571428571428571,,,0.16,1.0,,,,,0.6666666666666666,,,0.18181818181818182,,,0.6666666666666666,0.375,,,1.3333333333333333,1.1428571428571428,,,,1.2857142857142858,
OG0003378,1,45.28305469374383,0.5882352941176471,0.48868778280542985,0.7211538461538461,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,1.1428571428571428,0.38095238095238093,,,1.4285714285714286,1.0,,1.7142857142857142,1.5555555555555556,0.17647058823529413,0.3076923076923077,0.5333333333333333,1.3333333333333333,0.8571428571428571,,,,,1.1428571428571428,0.5714285714285714,0.6666666666666666,,,,,,1.8461538461538463,0.42857142857142855,,1.0,0.8571428571428571,,0.3076923076923077,,,,,,1.2857142857142858,1.1111111111111112,,2.5714285714285716,,1.0,1.2,,,2.0952380952380953,0.17647058823529413,1.5384615384615385,,1.3333333333333333,1.0,,
OG0003378,2,41.30560004471379,0.6036036036036037,0.4954954954954955,0.7428571428571429,,1.8666666666666667,,0.8,0.46153846153846156,0.8571428571428571,0.8571428571428571,0.2962962962962963,2.5714285714285716,0.8571428571428571,,1.6363636363636365,,1.5789473684210527,0.5,0.8571428571428571,0.15384615384615385,,1.6,0.9473684210526315,,,,,1.0526315789473684,1.037037037037037,0.36363636363636365,,0.42857142857142855,1.25,,,2.3076923076923075,,,1.0526315789473684,,0.5333333333333333,1.3333333333333333,1.0,1.0769230769230769,1.3333333333333333,,1.5,1.263157894736842,,,1.263157894736842,1.0,0.6666666666666666,,0.42857142857142855,,,0.1935483870967742,,,1.263157894736842,0.1935483870967742,,
OG0003378,3,42.50429186991222,0.568075117370892,0.460093896713615,0.801980198019802,0.6153846153846154,0.14814814814814814,,1.3333333333333333,1.6875,0.5625,0.7058823529411765,1.44,1.44,,2.16,0.9230769230769231,,1.3846153846153848,0.2962962962962963,0.75,0.26666666666666666,0.6666666666666666,,0.46153846153846156,,,,,1.0,,,0.8571428571428571,,,,,1.9259259259259258,,0.18181818181818182,,,,2.307692307692308,0.5333333333333333,0.36363636363636365,,,,0.24000000000000002,0.24000000000000002,,,,,0.46153846153846156,0.48000000000000004,,,1.7777777777777777,,,0.5,1.1428571428571428,,
OG0003378,4,46.09650641055502,0.5758928571428571,0.47767857142857145,0.7136150234741784,0.8,0.48,0.631578947368421,1.0666666666666667,0.631578947368421,0.96,0.8421052631578947,0.5454545454545455,1.153846153846154,0.5,0.6923076923076924,1.0,,2.0,0.6666666666666666,0.6923076923076924,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.8,1.0,,0.631578947368421,,0.9090909090909091,,,0.8571428571428571,1.0,1.3333333333333333,,,2.4,,,1.2413793103448276,0.4,2.909090909090909,0.16,,,,,0.9655172413793104,1.2000000000000002,1.3846153846153848,,,1.5,,,0.6896551724137931,,,1.0,0.42105263157894735,,0.6923076923076924,1.1428571428571428,,
OG0003378,5,48.211351420232866,0.5758928571428571,0.47767857142857145,0.6995305164319249,1.6,0.8,1.2000000000000002,1.3333333333333333,0.15384615384615385,1.5384615384615385,0.34782608695652173,0.3076923076923077,1.44,,0.48000000000000004,1.0666666666666667,,0.5294117647058825,0.9600000000000001,0.48000000000000004,0.8,0.6153846153846154,,0.4,,0.6956521739130435,,,2.0571428571428574,0.8275862068965517,,1.0,0.6896551724137931,1.4,,,2.0,,,0.4444444444444444,,1.0,1.0,0.6,,,,0.5714285714285714,2.0,0.72,,,,,0.8,,,2.4347826086956523,,0.4,,0.75,1.0,0.5217391304347826,
OG0003378,6,50.315823018910194,0.5223214285714286,0.47767857142857145,0.5539906103286385,,1.0,0.8571428571428571,,0.46153846153846156,0.8571428571428571,1.3333333333333333,0.8571428571428571,,1.4,0.46153846153846156,0.8571428571428571,,0.6428571428571429,0.8571428571428571,,0.8,1.2857142857142858,0.5333333333333333,,,,,,1.0,,,,0.7272727272727273,1.2727272727272727,,0.8,2.1538461538461537,1.2857142857142858,0.5,1.2413793103448276,1.4,1.0666666666666667,0.2,,,0.8571428571428571,1.2307692307692308,,1.0,,0.4444444444444444,,1.0,1.1428571428571428,,,1.25,0.8571428571428571,,0.7692307692307693,,1.5,0.9230769230769231,,
OG0003379,0,37.996141274163314,0.6743961352657005,0.4106280193236715,0.7524752475247525,0.26666666666666666,0.7868852459016394,,1.180327868852459,2.533333333333333,0.23529411764705882,1.702127659574468,1.0,,1.309090909090909,1.2307692307692308,4.30188679245283,,1.2380952380952381,,0.26666666666666666,2.655737704918033,,0.2222222222222222,1.4782608695652173,,,0.19047619047619047,0.19672131147540986,0.9333333333333333,,,0.7368421052631579,,,,,,,,0.5217391304347826,,0.8750000000000001,0.9454545454545454,0.5333333333333333,,,1.4736842105263157,,2.4086021505376345,1.0,1.0819672131147542,0.09836065573770493,,,,1.7777777777777777,,,,1.263157894736842,0.47619047619047616,,0.8679245283018868,2.0952380952380953,
OG0003379,1,39.9414442754097,0.6485013623978202,0.44959128065395093,0.7988826815642458,0.336,,,1.3333333333333333,0.4444444444444444,,1.1111111111111112,1.1666666666666667,,0.2777777777777778,0.7058823529411765,3.6,0.7111111111111111,1.3333333333333333,1.6,,,,,0.4,1.1111111111111112,0.5294117647058825,0.8571428571428571,,,1.0,,,0.32142857142857145,,,,1.511111111111111,2.3823529411764706,0.2222222222222222,0.6666666666666666,2.1428571428571432,1.9047619047619047,,1.1470588235294117,,,,,0.6666666666666666,0.09523809523809523,,,,,,0.26470588235294124,,,2.8163265306122454,0.8333333333333334,1.0555555555555556,1.3920000000000001,,1.2244897959183674,
OG0003379,2,44.184517106215594,0.6544303797468355,0.4189873417721519,0.7298701298701299,0.6111111111111112,,,,,,,0.4,,,,,3.4761904761904767,,,,,2.2666666666666666,,1.2173913043478262,,0.5217391304347826,1.0,0.13333333333333336,,0.8695652173913044,,,1.4666666666666668,,0.14285714285714285,,,,0.5333333333333334,2.0869565217391304,1.6666666666666667,,,,,,,0.42857142857142855,,,,,0.6086956521739131,,,,1.6296296296296295,,,,,0.5555555555555556,,,
OG0003379,3,41.72964715735848,0.6548556430446194,0.431758530183727,0.7345844504021448,0.6,,,,0.4,,,,,,,0.13333333333333336,,,,,,,,,,,,0.6222222222222222,,,,0.4444444444444444,,,,,,,,,,3.9111111111111114,,,,,,1.4,,,,,,,,,,,,0.48888888888888893,,,,,
OG0003379,4,46.64250657620615,0.6669565217391304,0.4573913043478261,0.655387355298308,,0.6,,,0.4235294117647059,0.2696629213483146,,0.75,,0.39560439560439564,2.210526315789474,,1.1818181818181819,1.0746268656716418,0.3333333333333333,1.0149253731343284,1.1764705882352942,1.252747252747253,0.6250000000000001,1.4,,,0.4444444444444444,,,,1.1294117647058823,1.492537313432836,,,1.4382022471910112,1.0526315789473684,,,1.2705882352941176,0.3595505617977528,,,,,,,,0.6666666666666666,1.6818181818181819,,1.0,,0.6000000000000001,1.6483516483516485,0.8181818181818182,1.2413793103448276,,0.7058823529411765,,,,0.7252747252747254,,,
OG0003379,5,44.83015883281275,0.6569250317662008,0.4332909783989835,0.6788036410923277,1.0204081632653061,0.8571428571428571,0.75,0.6666666666666666,0.25806451612903225,3.3488372093023258,,1.5,,1.25,,0.36585365853658536,0.6382978723404256,0.5806451612903226,0.6511627906976745,0.5263157894736842,,,,1.2653061224489797,1.0,1.368421052631579,1.2,2.3870967741935485,,,,0.9142857142857143,,,1.6,1.4516129032258065,0.6,,0.8936170212765957,,,0.5806451612903226,0.5263157894736842,,1.096774193548387,,,,0.3783783783783784,,0.25806451612903225,,,2.410958904109589,,,0.4186046511627907,0.7,0.3829787234042553,1.6216216216216217,1.263157894736842,,,1.0857142857142856,
OG0003379,6,51.76244281109854,0.608274647887324,0.44630281690140844,0.5587443946188341,1.1428571428571428,0.8571428571428571,,,,1.469387755102041,,1.0857142857142856,,,0.4049079754601227,0.2208588957055215,1.5,1.0,0.5591397849462365,1.1881188118811883,1.3,,,1.9428571428571428,,,1.0,,,0.9705882352941178,1.0099009900990101,0.7058823529411765,0.6625766871165645,,,,,1.030674846625767,,0.5,0.5142857142857142,1.5,,,,,0.5607476635514018,0.8602150537634409,0.9230769230769231,0.9183673469387755,,1.1470588235294117,0.7058823529411765,,0.6857142857142857,,,,1.5913978494623655,0.7,0.5,0.989247311827957,,,
OG0003380,0,44.79225459923345,0.5677655677655677,0.43223443223443225,0.7354085603112841,1.3333333333333333,0.5714285714285714,,0.9090909090909091,1.4285714285714286,0.64,1.1428571428571428,1.3333333333333333,,0.8421052631578947,,0.75,,0.6666666666666666,,2.4444444444444446,0.6666666666666666,0.42105263157894735,0.8571428571428571,,,,,0.9375,0.8571428571428571,,0.625,0.8,,0.631578947368421,,1.375,1.5,1.3333333333333333,0.5714285714285714,1.6,0.27272727272727276,,1.2121212121212122,0.7272727272727273,,,1.0,,0.25,2.1052631578947367,,,0.6666666666666666,,,1.12,,,1.75,1.0,,0.375,,0.27272727272727276,
OG0003380,1,48.219653474736916,0.527972027972028,0.4825174825174825,0.7445255474452555,0.2,0.6000000000000001,0.16666666666666666,,1.9259259259259258,1.0,1.8,0.5333333333333333,0.6000000000000001,,,1.0,,0.2857142857142857,1.8333333333333333,2.3529411764705883,0.23529411764705882,0.7619047619047619,,,,0.8,0.7058823529411765,,0.4,,0.5217391304347826,1.2000000000000002,,1.3333333333333333,,,1.2000000000000002,,0.2,0.782608695652174,1.2307692307692308,,1.8,0.8,0.7058823529411765,,,1.7142857142857142,0.7692307692307693,1.1428571428571428,1.0666666666666667,,,,0.5925925925925926,1.0666666666666667,1.7142857142857142,,,1.0,0.2857142857142857,1.2000000000000002,,,
OG0003380,2,44.46762370878374,0.5292096219931272,0.44673539518900346,0.775,,0.8275862068965517,0.5625,1.0769230769230769,1.8620689655172415,1.4545454545454546,0.6206896551724138,0.9473684210526315,,0.2,,,,0.5,,1.4545454545454546,0.18181818181818182,,0.75,,,0.5625,1.3846153846153846,,1.0344827586206897,0.7407407407407407,,,,,,,0.9473684210526315,0.75,1.2413793103448276,0.32,1.2857142857142858,0.25,1.0,0.631578947368421,1.6363636363636365,,,,0.9230769230769231,1.2,,1.0,,,0.14285714285714285,1.5384615384615385,1.875,,1.6,1.0,,0.631578947368421,1.8,0.9090909090909091,
OG0003380,3,48.252431129560186,0.5958333333333333,0.425,0.7304347826086957,1.5,0.35294117647058826,,0.16,1.4,0.8,1.411764705882353,1.058823529411765,,0.5,,1.411764705882353,,0.5714285714285714,,,,0.8,,,1.0,,2.2857142857142856,,,0.8571428571428571,,0.8421052631578947,,,,,1.411764705882353,,0.7058823529411765,0.5333333333333333,,,,0.6,,,1.5,0.8571428571428571,2.24,,,,,,,1.6842105263157894,,,1.4736842105263157,1.4666666666666666,,1.4736842105263157,,,
OG0003380,4,47.1506436330464,0.5522388059701493,0.45149253731343286,0.6627450980392157,1.5,0.5454545454545455,,0.18181818181818182,1.3636363636363638,0.6153846153846154,1.090909090909091,,,1.9130434782608696,,2.5454545454545454,,,,,0.5217391304347826,0.36363636363636365,1.0,,,,,,0.75,,0.75,,,0.34782608695652173,1.1666666666666667,,,,,1.0,0.4,,,,,1.0,,,0.8333333333333334,0.6666666666666666,0.7692307692307693,,,,,1.5384615384615385,1.0,,,,,1.2173913043478262,0.9090909090909091,,
OG0003380,5,51.52361184231179,0.5640138408304498,0.4463667820069204,0.5808823529411765,1.7777777777777777,1.1428571428571428,,0.6153846153846154,1.4285714285714286,0.8888888888888888,0.8571428571428571,,1.2000000000000002,1.1666666666666667,1.3846153846153846,0.5714285714285714,,,0.26666666666666666,0.6666666666666666,0.7619047619047619,0.3333333333333333,1.263157894736842,0.8,,,1.2307692307692308,,0.631578947368421,1.0909090909090908,0.46153846153846156,,,,,,1.5789473684210527,0.6923076923076924,0.8571428571428571,1.5,,,,,,1.0,0.9090909090909091,,1.6666666666666667,2.307692307692308,,1.0,1.1666666666666667,,,0.7407407407407407,,1.0,0.5714285714285714,,0.5,1.3333333333333333,,1.3333333333333333,0.8
OG0003380,6,52.925573973300445,0.5236363636363637,0.41818181818181815,0.5670498084291188,,0.8181818181818181,0.25,1.2,0.7,,1.090909090909091,1.3333333333333333,1.090909090909091,0.6923076923076924,1.0,0.8,0.6666666666666666,1.6,,0.6,0.8,0.6666666666666666,,,,1.153846153846154,,,,,,0.5454545454545454,1.1111111111111112,0.6666666666666666,,1.0,0.8571428571428571,1.0,1.3636363636363638,,,0.27272727272727276,,0.7272727272727273,0.8,1.0,,,0.38095238095238093,0.8571428571428571,0.6896551724137931,,,,,0.9090909090909091,,,,1.0,,1.3333333333333333,,,0.9523809523809523
