branch,dN,dS,omega,lnL,SOG,Model
8..1,0.1561,5.4918,0.0284,-5134.728192,OG0003800,M0
8..9,0.0639,2.2482,0.0284,-5134.728192,OG0003800,M0
9..10,0.0319,1.1208,0.0284,-5134.728192,OG0003800,M0
10..11,0.1486,5.2282,0.0284,-5134.728192,OG0003800,M0
11..2,0.1375,4.8394,0.0284,-5134.728192,OG0003800,M0
11..3,0.1294,4.5522,0.0284,-5134.728192,OG0003800,M0
10..4,0.1735,6.1033,0.0284,-5134.728192,OG0003800,M0
9..12,0.1402,4.9331,0.0284,-5134.728192,OG0003800,M0
12..5,0.2127,7.4829,0.0284,-5134.728192,OG0003800,M0
12..6,0.1723,6.0608,0.0284,-5134.728192,OG0003800,M0
8..7,0.1847,6.4981,0.0284,-5134.728192,OG0003800,M0
8..1,0.081,27.0001,0.003,-12402.605682,OG0003751,M0
8..9,0.0444,14.8138,0.003,-12402.605682,OG0003751,M0
9..10,0.0195,6.4911,0.003,-12402.605682,OG0003751,M0
10..11,0.0449,14.9596,0.003,-12402.605682,OG0003751,M0
11..2,0.0385,12.8495,0.003,-12402.605682,OG0003751,M0
11..3,0.0941,31.3821,0.003,-12402.605682,OG0003751,M0
10..12,0.0858,28.6152,0.003,-12402.605682,OG0003751,M0
12..5,0.0737,24.5874,0.003,-12402.605682,OG0003751,M0
12..6,0.0845,28.1765,0.003,-12402.605682,OG0003751,M0
9..4,0.1447,48.2688,0.003,-12402.605682,OG0003751,M0
8..7,0.0832,27.7428,0.003,-12402.605682,OG0003751,M0
8..1,0.2937,88.9132,0.0033,-2636.708559,OG0003795,M0
8..9,0.0419,12.6878,0.0033,-2636.708559,OG0003795,M0
9..10,0.0693,20.9877,0.0033,-2636.708559,OG0003795,M0
10..2,0.0818,24.7576,0.0033,-2636.708559,OG0003795,M0
10..3,0.1417,42.9003,0.0033,-2636.708559,OG0003795,M0
9..7,0.2164,65.5003,0.0033,-2636.708559,OG0003795,M0
8..11,0.0613,18.5503,0.0033,-2636.708559,OG0003795,M0
11..4,0.0665,20.1399,0.0033,-2636.708559,OG0003795,M0
11..12,0.2265,68.5835,0.0033,-2636.708559,OG0003795,M0
12..5,0.0984,29.7863,0.0033,-2636.708559,OG0003795,M0
12..6,0.1411,42.7253,0.0033,-2636.708559,OG0003795,M0
8..1,0.1776,2.1891,0.0812,-3827.983834,OG0003796,M0
8..9,0.0737,0.9087,0.0812,-3827.983834,OG0003796,M0
9..10,0.0416,0.5126,0.0812,-3827.983834,OG0003796,M0
10..11,0.0542,0.6675,0.0812,-3827.983834,OG0003796,M0
11..2,0.076,0.936,0.0812,-3827.983834,OG0003796,M0
11..3,0.1013,1.2481,0.0812,-3827.983834,OG0003796,M0
10..4,0.1033,1.2735,0.0812,-3827.983834,OG0003796,M0
9..12,0.0846,1.0429,0.0812,-3827.983834,OG0003796,M0
12..5,0.1268,1.563,0.0812,-3827.983834,OG0003796,M0
12..6,0.0586,0.722,0.0812,-3827.983834,OG0003796,M0
8..7,0.1101,1.3568,0.0812,-3827.983834,OG0003796,M0
8..1,0.1553,70.3909,0.0022,-15642.709029,OG0003798,M0
8..9,0.0624,28.2987,0.0022,-15642.709029,OG0003798,M0
9..10,0.0989,44.8353,0.0022,-15642.709029,OG0003798,M0
10..2,0.0983,44.5574,0.0022,-15642.709029,OG0003798,M0
10..3,0.1218,55.2391,0.0022,-15642.709029,OG0003798,M0
9..11,0.0319,14.4525,0.0022,-15642.709029,OG0003798,M0
11..4,0.1586,71.9126,0.0022,-15642.709029,OG0003798,M0
11..12,0.161,73.0077,0.0022,-15642.709029,OG0003798,M0
12..5,0.1097,49.7156,0.0022,-15642.709029,OG0003798,M0
12..6,0.1114,50.5026,0.0022,-15642.709029,OG0003798,M0
8..7,0.1296,58.7414,0.0022,-15642.709029,OG0003798,M0
8..1,0.1248,2.3268,0.0536,-9424.495131,OG0003789,M0
8..9,0.0515,0.9595,0.0536,-9424.495131,OG0003789,M0
9..10,0.0506,0.9423,0.0536,-9424.495131,OG0003789,M0
10..11,0.1274,2.3744,0.0536,-9424.495131,OG0003789,M0
11..2,0.0617,1.1498,0.0536,-9424.495131,OG0003789,M0
11..3,0.0792,1.4769,0.0536,-9424.495131,OG0003789,M0
10..12,0.1706,3.1792,0.0536,-9424.495131,OG0003789,M0
12..5,0.1392,2.5946,0.0536,-9424.495131,OG0003789,M0
12..6,0.1204,2.244,0.0536,-9424.495131,OG0003789,M0
9..4,0.1883,3.5105,0.0536,-9424.495131,OG0003789,M0
8..7,0.1967,3.6659,0.0536,-9424.495131,OG0003789,M0
8..1,0.0945,1.3241,0.0713,-5521.718731,OG0003806,M0
8..9,0.0276,0.3864,0.0713,-5521.718731,OG0003806,M0
9..10,0.0193,0.27,0.0713,-5521.718731,OG0003806,M0
10..11,0.0411,0.5762,0.0713,-5521.718731,OG0003806,M0
11..2,0.0745,1.0442,0.0713,-5521.718731,OG0003806,M0
11..3,0.0676,0.9482,0.0713,-5521.718731,OG0003806,M0
10..12,0.0679,0.9517,0.0713,-5521.718731,OG0003806,M0
12..5,0.0551,0.7717,0.0713,-5521.718731,OG0003806,M0
12..6,0.047,0.6583,0.0713,-5521.718731,OG0003806,M0
9..4,0.0479,0.6712,0.0713,-5521.718731,OG0003806,M0
8..7,0.0715,1.0023,0.0713,-5521.718731,OG0003806,M0
8..1,0.101,2.2431,0.045,-14766.157978,OG0003753,M0
8..9,0.0778,1.7265,0.045,-14766.157978,OG0003753,M0
9..10,0.0154,0.3412,0.045,-14766.157978,OG0003753,M0
10..11,0.1452,3.2231,0.045,-14766.157978,OG0003753,M0
11..2,0.0488,1.083,0.045,-14766.157978,OG0003753,M0
11..3,0.0776,1.7229,0.045,-14766.157978,OG0003753,M0
10..4,0.1275,2.8314,0.045,-14766.157978,OG0003753,M0
9..12,0.1311,2.9108,0.045,-14766.157978,OG0003753,M0
12..5,0.1272,2.8233,0.045,-14766.157978,OG0003753,M0
12..6,0.1257,2.7913,0.045,-14766.157978,OG0003753,M0
8..7,0.1715,3.8081,0.045,-14766.157978,OG0003753,M0
8..1,0.1486,35.6035,0.0042,-6631.927608,OG0003805,M0
8..9,0.0742,17.7838,0.0042,-6631.927608,OG0003805,M0
9..10,0.1245,29.8192,0.0042,-6631.927608,OG0003805,M0
10..2,0.0875,20.9584,0.0042,-6631.927608,OG0003805,M0
10..3,0.083,19.888,0.0042,-6631.927608,OG0003805,M0
9..11,0.025,5.9961,0.0042,-6631.927608,OG0003805,M0
11..4,0.1488,35.6386,0.0042,-6631.927608,OG0003805,M0
11..12,0.2078,49.7734,0.0042,-6631.927608,OG0003805,M0
12..5,0.1086,26.0123,0.0042,-6631.927608,OG0003805,M0
12..6,0.1525,36.5377,0.0042,-6631.927608,OG0003805,M0
8..7,0.117,28.0215,0.0042,-6631.927608,OG0003805,M0
8..1,0.1178,1.9589,0.0601,-5984.30531,OG0003804,M0
8..9,0.0396,0.6587,0.0601,-5984.30531,OG0003804,M0
9..10,0.0633,1.0523,0.0601,-5984.30531,OG0003804,M0
10..2,0.0608,1.0104,0.0601,-5984.30531,OG0003804,M0
10..11,0.0212,0.3525,0.0601,-5984.30531,OG0003804,M0
11..3,0.0508,0.8455,0.0601,-5984.30531,OG0003804,M0
11..12,0.0843,1.4016,0.0601,-5984.30531,OG0003804,M0
12..5,0.0678,1.128,0.0601,-5984.30531,OG0003804,M0
12..6,0.0569,0.9465,0.0601,-5984.30531,OG0003804,M0
9..4,0.1039,1.7278,0.0601,-5984.30531,OG0003804,M0
8..7,0.1571,2.6118,0.0601,-5984.30531,OG0003804,M0
8..1,0.0115,1.4493,0.008,-2415.664752,OG0003801,M0
8..9,0.054,6.7874,0.008,-2415.664752,OG0003801,M0
9..2,0.0445,5.5959,0.008,-2415.664752,OG0003801,M0
9..3,0.0427,5.3714,0.008,-2415.664752,OG0003801,M0
8..10,0.0063,0.7959,0.008,-2415.664752,OG0003801,M0
10..11,0.0,0.0,0.008,-2415.664752,OG0003801,M0
11..4,0.006,0.7486,0.008,-2415.664752,OG0003801,M0
11..7,0.0068,0.8497,0.008,-2415.664752,OG0003801,M0
10..12,0.0445,5.5971,0.008,-2415.664752,OG0003801,M0
12..5,0.0253,3.1823,0.008,-2415.664752,OG0003801,M0
12..6,0.008,1.0073,0.008,-2415.664752,OG0003801,M0
8..1,0.0815,1.5356,0.053,-17402.913218,OG0003808,M0
8..9,0.0368,0.6938,0.053,-17402.913218,OG0003808,M0
9..10,0.0135,0.2537,0.053,-17402.913218,OG0003808,M0
10..11,0.03,0.5651,0.053,-17402.913218,OG0003808,M0
11..2,0.0337,0.6351,0.053,-17402.913218,OG0003808,M0
11..3,0.0567,1.0687,0.053,-17402.913218,OG0003808,M0
10..4,0.0455,0.8574,0.053,-17402.913218,OG0003808,M0
9..12,0.0407,0.7682,0.053,-17402.913218,OG0003808,M0
12..5,0.0388,0.7318,0.053,-17402.913218,OG0003808,M0
12..6,0.0526,0.9923,0.053,-17402.913218,OG0003808,M0
8..7,0.0794,1.4972,0.053,-17402.913218,OG0003808,M0
8..1,0.075,1.9441,0.0386,-6768.263219,OG0003802,M0
8..9,0.0324,0.8393,0.0386,-6768.263219,OG0003802,M0
9..10,0.0501,1.2972,0.0386,-6768.263219,OG0003802,M0
10..11,0.1109,2.8749,0.0386,-6768.263219,OG0003802,M0
11..2,0.0766,1.986,0.0386,-6768.263219,OG0003802,M0
11..3,0.051,1.3228,0.0386,-6768.263219,OG0003802,M0
10..12,0.0724,1.8754,0.0386,-6768.263219,OG0003802,M0
12..5,0.0765,1.9815,0.0386,-6768.263219,OG0003802,M0
12..6,0.0876,2.2716,0.0386,-6768.263219,OG0003802,M0
9..7,0.1241,3.2154,0.0386,-6768.263219,OG0003802,M0
8..4,0.1433,3.7136,0.0386,-6768.263219,OG0003802,M0
8..1,0.1936,2.9239,0.0662,-7943.158336,OG0003788,M0
8..9,0.0477,0.72,0.0662,-7943.158336,OG0003788,M0
9..10,0.0578,0.8736,0.0662,-7943.158336,OG0003788,M0
10..11,0.1017,1.5364,0.0662,-7943.158336,OG0003788,M0
11..2,0.1252,1.8912,0.0662,-7943.158336,OG0003788,M0
11..3,0.1662,2.5093,0.0662,-7943.158336,OG0003788,M0
10..12,0.1753,2.648,0.0662,-7943.158336,OG0003788,M0
12..5,0.1758,2.6546,0.0662,-7943.158336,OG0003788,M0
12..6,0.1467,2.2158,0.0662,-7943.158336,OG0003788,M0
9..4,0.1859,2.8071,0.0662,-7943.158336,OG0003788,M0
8..7,0.1981,2.9919,0.0662,-7943.158336,OG0003788,M0
8..1,0.2124,65.3621,0.0032,-15471.362783,OG0003777,M0
8..9,0.0592,18.2232,0.0032,-15471.362783,OG0003777,M0
9..10,0.0489,15.0338,0.0032,-15471.362783,OG0003777,M0
10..11,0.0867,26.6691,0.0032,-15471.362783,OG0003777,M0
11..2,0.0776,23.8821,0.0032,-15471.362783,OG0003777,M0
11..3,0.1069,32.8951,0.0032,-15471.362783,OG0003777,M0
10..12,0.1174,36.1232,0.0032,-15471.362783,OG0003777,M0
12..5,0.1284,39.5257,0.0032,-15471.362783,OG0003777,M0
12..6,0.1522,46.8484,0.0032,-15471.362783,OG0003777,M0
9..4,0.1409,43.3528,0.0032,-15471.362783,OG0003777,M0
8..7,0.2237,68.8439,0.0032,-15471.362783,OG0003777,M0
8..1,0.1562,1.9056,0.082,-7679.228618,OG0003787,M0
8..9,0.0616,0.7514,0.082,-7679.228618,OG0003787,M0
9..10,0.0417,0.5089,0.082,-7679.228618,OG0003787,M0
10..11,0.1968,2.4015,0.082,-7679.228618,OG0003787,M0
11..2,0.0848,1.0352,0.082,-7679.228618,OG0003787,M0
11..3,0.143,1.7452,0.082,-7679.228618,OG0003787,M0
10..12,0.1103,1.3459,0.082,-7679.228618,OG0003787,M0
12..5,0.1575,1.9216,0.082,-7679.228618,OG0003787,M0
12..6,0.1263,1.5404,0.082,-7679.228618,OG0003787,M0
9..4,0.4096,4.9973,0.082,-7679.228618,OG0003787,M0
8..7,0.2712,3.3089,0.082,-7679.228618,OG0003787,M0
8..1,0.1722,3.4661,0.0497,-12898.347451,OG0003764,M0
8..9,0.0478,0.9623,0.0497,-12898.347451,OG0003764,M0
9..10,0.0573,1.1542,0.0497,-12898.347451,OG0003764,M0
10..11,0.101,2.0327,0.0497,-12898.347451,OG0003764,M0
11..2,0.0954,1.9201,0.0497,-12898.347451,OG0003764,M0
11..3,0.1163,2.3412,0.0497,-12898.347451,OG0003764,M0
10..12,0.1497,3.0143,0.0497,-12898.347451,OG0003764,M0
12..5,0.1414,2.8466,0.0497,-12898.347451,OG0003764,M0
12..6,0.0929,1.871,0.0497,-12898.347451,OG0003764,M0
9..4,0.18,3.6227,0.0497,-12898.347451,OG0003764,M0
8..7,0.1751,3.5247,0.0497,-12898.347451,OG0003764,M0
8..1,0.2204,8.6589,0.0255,-5339.393079,OG0003781,M0
8..9,0.0792,3.1109,0.0255,-5339.393079,OG0003781,M0
9..10,0.0654,2.5712,0.0255,-5339.393079,OG0003781,M0
10..11,0.0917,3.601,0.0255,-5339.393079,OG0003781,M0
11..2,0.1609,6.3223,0.0255,-5339.393079,OG0003781,M0
11..3,0.1319,5.1839,0.0255,-5339.393079,OG0003781,M0
10..12,0.1656,6.5049,0.0255,-5339.393079,OG0003781,M0
12..5,0.1835,7.2076,0.0255,-5339.393079,OG0003781,M0
12..6,0.2062,8.1015,0.0255,-5339.393079,OG0003781,M0
9..4,0.1437,5.6449,0.0255,-5339.393079,OG0003781,M0
8..7,0.2508,9.8544,0.0255,-5339.393079,OG0003781,M0
8..1,0.2433,73.9826,0.0033,-6123.780351,OG0003769,M0
8..9,0.0331,10.0682,0.0033,-6123.780351,OG0003769,M0
9..10,0.0173,5.2554,0.0033,-6123.780351,OG0003769,M0
10..11,0.0705,21.4396,0.0033,-6123.780351,OG0003769,M0
11..2,0.0897,27.2692,0.0033,-6123.780351,OG0003769,M0
11..3,0.1003,30.4984,0.0033,-6123.780351,OG0003769,M0
10..4,0.104,31.6278,0.0033,-6123.780351,OG0003769,M0
9..12,0.0994,30.2336,0.0033,-6123.780351,OG0003769,M0
12..5,0.116,35.266,0.0033,-6123.780351,OG0003769,M0
12..6,0.1089,33.1024,0.0033,-6123.780351,OG0003769,M0
8..7,0.1079,32.8163,0.0033,-6123.780351,OG0003769,M0
8..1,0.0805,5.5969,0.0144,-8748.873846,OG0003771,M0
8..9,0.0252,1.7551,0.0144,-8748.873846,OG0003771,M0
9..10,0.0361,2.5129,0.0144,-8748.873846,OG0003771,M0
10..11,0.051,3.5491,0.0144,-8748.873846,OG0003771,M0
11..2,0.0593,4.1268,0.0144,-8748.873846,OG0003771,M0
11..3,0.0674,4.6884,0.0144,-8748.873846,OG0003771,M0
10..4,0.1657,11.5265,0.0144,-8748.873846,OG0003771,M0
9..7,0.1291,8.9775,0.0144,-8748.873846,OG0003771,M0
8..12,0.0963,6.6952,0.0144,-8748.873846,OG0003771,M0
12..5,0.0507,3.5233,0.0144,-8748.873846,OG0003771,M0
12..6,0.039,2.7161,0.0144,-8748.873846,OG0003771,M0
8..1,0.132,3.283,0.0402,-2772.009036,OG0003773,M0
8..9,0.1093,2.7166,0.0402,-2772.009036,OG0003773,M0
9..10,0.0124,0.3086,0.0402,-2772.009036,OG0003773,M0
10..11,0.0628,1.5611,0.0402,-2772.009036,OG0003773,M0
11..2,0.1131,2.8126,0.0402,-2772.009036,OG0003773,M0
11..3,0.1279,3.1794,0.0402,-2772.009036,OG0003773,M0
10..12,0.0655,1.6291,0.0402,-2772.009036,OG0003773,M0
12..5,0.0279,0.6933,0.0402,-2772.009036,OG0003773,M0
12..6,0.1284,3.1933,0.0402,-2772.009036,OG0003773,M0
9..4,0.0861,2.1407,0.0402,-2772.009036,OG0003773,M0
8..7,0.1009,2.5092,0.0402,-2772.009036,OG0003773,M0
8..1,0.2744,73.2111,0.0037,-11784.750509,OG0003782,M0
8..9,0.0596,15.9052,0.0037,-11784.750509,OG0003782,M0
9..10,0.1078,28.7461,0.0037,-11784.750509,OG0003782,M0
10..2,0.1479,39.4623,0.0037,-11784.750509,OG0003782,M0
10..3,0.1593,42.5069,0.0037,-11784.750509,OG0003782,M0
9..11,0.1373,36.638,0.0037,-11784.750509,OG0003782,M0
11..5,0.1529,40.7821,0.0037,-11784.750509,OG0003782,M0
11..6,0.156,41.6204,0.0037,-11784.750509,OG0003782,M0
8..12,0.0702,18.7327,0.0037,-11784.750509,OG0003782,M0
12..4,0.2048,54.6348,0.0037,-11784.750509,OG0003782,M0
12..7,0.2226,59.3844,0.0037,-11784.750509,OG0003782,M0
8..1,0.2326,3.5132,0.0662,-8685.239666,OG0003778,M0
8..9,0.061,0.9214,0.0662,-8685.239666,OG0003778,M0
9..10,0.0379,0.5732,0.0662,-8685.239666,OG0003778,M0
10..11,0.1215,1.8355,0.0662,-8685.239666,OG0003778,M0
11..2,0.1084,1.6373,0.0662,-8685.239666,OG0003778,M0
11..3,0.1547,2.3369,0.0662,-8685.239666,OG0003778,M0
10..12,0.1423,2.1492,0.0662,-8685.239666,OG0003778,M0
12..5,0.1543,2.3302,0.0662,-8685.239666,OG0003778,M0
12..6,0.1139,1.7209,0.0662,-8685.239666,OG0003778,M0
9..4,0.1913,2.889,0.0662,-8685.239666,OG0003778,M0
8..7,0.2631,3.9738,0.0662,-8685.239666,OG0003778,M0
8..1,0.1484,1.8316,0.081,-6213.80774,OG0003775,M0
8..9,0.0289,0.3569,0.081,-6213.80774,OG0003775,M0
9..10,0.0512,0.6314,0.081,-6213.80774,OG0003775,M0
10..11,0.0693,0.8549,0.081,-6213.80774,OG0003775,M0
11..2,0.0863,1.0656,0.081,-6213.80774,OG0003775,M0
11..3,0.1401,1.7298,0.081,-6213.80774,OG0003775,M0
10..12,0.0695,0.8577,0.081,-6213.80774,OG0003775,M0
12..5,0.1089,1.3438,0.081,-6213.80774,OG0003775,M0
12..6,0.0951,1.1743,0.081,-6213.80774,OG0003775,M0
9..4,0.1783,2.201,0.081,-6213.80774,OG0003775,M0
8..7,0.1022,1.2613,0.081,-6213.80774,OG0003775,M0
8..1,0.1682,4.0474,0.0415,-16948.706256,OG0003761,M0
8..9,0.0564,1.3564,0.0415,-16948.706256,OG0003761,M0
9..10,0.0449,1.0796,0.0415,-16948.706256,OG0003761,M0
10..11,0.0817,1.9668,0.0415,-16948.706256,OG0003761,M0
11..2,0.086,2.07,0.0415,-16948.706256,OG0003761,M0
11..3,0.0736,1.7716,0.0415,-16948.706256,OG0003761,M0
10..12,0.1193,2.8709,0.0415,-16948.706256,OG0003761,M0
12..5,0.1843,4.4358,0.0415,-16948.706256,OG0003761,M0
12..6,0.1551,3.7324,0.0415,-16948.706256,OG0003761,M0
9..4,0.1435,3.4542,0.0415,-16948.706256,OG0003761,M0
8..7,0.232,5.5833,0.0415,-16948.706256,OG0003761,M0
8..1,0.247,62.4493,0.004,-11750.235443,OG0003757,M0
8..9,0.0692,17.5033,0.004,-11750.235443,OG0003757,M0
9..10,0.0568,14.3678,0.004,-11750.235443,OG0003757,M0
10..11,0.1472,37.2178,0.004,-11750.235443,OG0003757,M0
11..2,0.1592,40.2573,0.004,-11750.235443,OG0003757,M0
11..3,0.1321,33.4001,0.004,-11750.235443,OG0003757,M0
10..12,0.2008,50.7731,0.004,-11750.235443,OG0003757,M0
12..5,0.2519,63.6838,0.004,-11750.235443,OG0003757,M0
12..6,0.2069,52.32,0.004,-11750.235443,OG0003757,M0
9..4,0.2138,54.0568,0.004,-11750.235443,OG0003757,M0
8..7,0.2589,65.4519,0.004,-11750.235443,OG0003757,M0
8..1,0.1213,67.7126,0.0018,-3828.80944,OG0003756,M0
8..9,0.023,12.8599,0.0018,-3828.80944,OG0003756,M0
9..10,0.0203,11.318,0.0018,-3828.80944,OG0003756,M0
10..11,0.0411,22.9746,0.0018,-3828.80944,OG0003756,M0
11..2,0.0328,18.2897,0.0018,-3828.80944,OG0003756,M0
11..3,0.0909,50.7347,0.0018,-3828.80944,OG0003756,M0
10..12,0.0965,53.9006,0.0018,-3828.80944,OG0003756,M0
12..5,0.0933,52.0773,0.0018,-3828.80944,OG0003756,M0
12..6,0.0604,33.7363,0.0018,-3828.80944,OG0003756,M0
9..4,0.0771,43.0757,0.0018,-3828.80944,OG0003756,M0
8..7,0.0677,37.7988,0.0018,-3828.80944,OG0003756,M0
8..1,0.4454,10.3612,0.043,-5946.039968,OG0003826,M0
8..9,0.0315,0.7337,0.043,-5946.039968,OG0003826,M0
9..10,0.1907,4.4362,0.043,-5946.039968,OG0003826,M0
10..2,0.194,4.5122,0.043,-5946.039968,OG0003826,M0
10..3,0.2462,5.7275,0.043,-5946.039968,OG0003826,M0
9..11,0.1201,2.7951,0.043,-5946.039968,OG0003826,M0
11..5,0.1395,3.2441,0.043,-5946.039968,OG0003826,M0
11..6,0.1641,3.8171,0.043,-5946.039968,OG0003826,M0
8..12,0.0858,1.9962,0.043,-5946.039968,OG0003826,M0
12..4,0.1634,3.8013,0.043,-5946.039968,OG0003826,M0
12..7,0.1798,4.1838,0.043,-5946.039968,OG0003826,M0
8..1,0.1254,2.4114,0.052,-11250.417836,OG0003815,M0
8..9,0.0394,0.7568,0.052,-11250.417836,OG0003815,M0
9..10,0.0657,1.2635,0.052,-11250.417836,OG0003815,M0
10..2,0.039,0.7503,0.052,-11250.417836,OG0003815,M0
10..3,0.0544,1.0457,0.052,-11250.417836,OG0003815,M0
9..11,0.0129,0.2488,0.052,-11250.417836,OG0003815,M0
11..4,0.076,1.4618,0.052,-11250.417836,OG0003815,M0
11..12,0.1109,2.1329,0.052,-11250.417836,OG0003815,M0
12..5,0.0612,1.1773,0.052,-11250.417836,OG0003815,M0
12..6,0.0628,1.2082,0.052,-11250.417836,OG0003815,M0
8..7,0.0916,1.7619,0.052,-11250.417836,OG0003815,M0
8..1,0.5737,85.7286,0.0067,-8788.037265,OG0003822,M0
8..9,0.0194,2.9012,0.0067,-8788.037265,OG0003822,M0
9..10,0.0713,10.6568,0.0067,-8788.037265,OG0003822,M0
10..11,0.2825,42.2175,0.0067,-8788.037265,OG0003822,M0
11..2,0.2518,37.6309,0.0067,-8788.037265,OG0003822,M0
11..3,0.4531,67.7095,0.0067,-8788.037265,OG0003822,M0
10..12,0.2077,31.0402,0.0067,-8788.037265,OG0003822,M0
12..5,0.2441,36.4763,0.0067,-8788.037265,OG0003822,M0
12..6,0.1592,23.7908,0.0067,-8788.037265,OG0003822,M0
9..4,0.3138,46.8894,0.0067,-8788.037265,OG0003822,M0
8..7,0.3371,50.3718,0.0067,-8788.037265,OG0003822,M0
8..1,0.1171,2.7963,0.0419,-5512.166228,OG0003820,M0
8..9,0.0341,0.8134,0.0419,-5512.166228,OG0003820,M0
9..10,0.0323,0.7717,0.0419,-5512.166228,OG0003820,M0
10..11,0.0687,1.6392,0.0419,-5512.166228,OG0003820,M0
11..2,0.0204,0.4875,0.0419,-5512.166228,OG0003820,M0
11..3,0.0457,1.0906,0.0419,-5512.166228,OG0003820,M0
10..4,0.0557,1.3305,0.0419,-5512.166228,OG0003820,M0
9..12,0.0922,2.2,0.0419,-5512.166228,OG0003820,M0
12..5,0.1165,2.7807,0.0419,-5512.166228,OG0003820,M0
12..6,0.109,2.6031,0.0419,-5512.166228,OG0003820,M0
8..7,0.122,2.9116,0.0419,-5512.166228,OG0003820,M0
8..1,0.34,53.9083,0.0063,-6624.079727,OG0003809,M0
8..9,0.089,14.1083,0.0063,-6624.079727,OG0003809,M0
9..10,0.0486,7.699,0.0063,-6624.079727,OG0003809,M0
10..11,0.1407,22.306,0.0063,-6624.079727,OG0003809,M0
11..2,0.1966,31.1756,0.0063,-6624.079727,OG0003809,M0
11..3,0.2597,41.1829,0.0063,-6624.079727,OG0003809,M0
10..12,0.1674,26.5508,0.0063,-6624.079727,OG0003809,M0
12..5,0.3598,57.049,0.0063,-6624.079727,OG0003809,M0
12..6,0.2322,36.8169,0.0063,-6624.079727,OG0003809,M0
9..4,0.3184,50.4919,0.0063,-6624.079727,OG0003809,M0
8..7,0.3857,61.1602,0.0063,-6624.079727,OG0003809,M0
8..1,0.1984,1.2851,0.1544,-9864.666877,OG0003827,M0
8..9,0.0906,0.5872,0.1544,-9864.666877,OG0003827,M0
9..10,0.0348,0.2256,0.1544,-9864.666877,OG0003827,M0
10..11,0.062,0.4017,0.1544,-9864.666877,OG0003827,M0
11..2,0.1038,0.6721,0.1544,-9864.666877,OG0003827,M0
11..3,0.1568,1.0155,0.1544,-9864.666877,OG0003827,M0
10..4,0.2378,1.5401,0.1544,-9864.666877,OG0003827,M0
9..12,0.1001,0.6482,0.1544,-9864.666877,OG0003827,M0
12..5,0.1286,0.8332,0.1544,-9864.666877,OG0003827,M0
12..6,0.1275,0.8258,0.1544,-9864.666877,OG0003827,M0
8..7,0.1997,1.2936,0.1544,-9864.666877,OG0003827,M0
8..1,0.0845,2.0582,0.0411,-4152.132152,OG0003814,M0
8..9,0.0265,0.6442,0.0411,-4152.132152,OG0003814,M0
9..10,0.0198,0.4812,0.0411,-4152.132152,OG0003814,M0
10..11,0.0574,1.3975,0.0411,-4152.132152,OG0003814,M0
11..2,0.0596,1.4523,0.0411,-4152.132152,OG0003814,M0
11..3,0.0453,1.1023,0.0411,-4152.132152,OG0003814,M0
10..4,0.0909,2.2131,0.0411,-4152.132152,OG0003814,M0
9..7,0.0749,1.8242,0.0411,-4152.132152,OG0003814,M0
8..12,0.0948,2.3095,0.0411,-4152.132152,OG0003814,M0
12..5,0.0569,1.3854,0.0411,-4152.132152,OG0003814,M0
12..6,0.0595,1.4498,0.0411,-4152.132152,OG0003814,M0
8..1,0.1494,38.5742,0.0039,-10567.498582,OG0003817,M0
8..9,0.0283,7.3121,0.0039,-10567.498582,OG0003817,M0
9..10,0.0519,13.4099,0.0039,-10567.498582,OG0003817,M0
10..2,0.11,28.404,0.0039,-10567.498582,OG0003817,M0
10..3,0.0995,25.7018,0.0039,-10567.498582,OG0003817,M0
9..11,0.0306,7.9133,0.0039,-10567.498582,OG0003817,M0
11..12,0.1085,28.0113,0.0039,-10567.498582,OG0003817,M0
12..5,0.0972,25.0931,0.0039,-10567.498582,OG0003817,M0
12..6,0.0876,22.6355,0.0039,-10567.498582,OG0003817,M0
11..7,0.1563,40.3652,0.0039,-10567.498582,OG0003817,M0
8..4,0.0973,25.1211,0.0039,-10567.498582,OG0003817,M0
8..1,0.2382,39.9,0.006,-13100.097861,OG0003812,M0
8..9,0.1542,25.8222,0.006,-13100.097861,OG0003812,M0
9..2,0.0987,16.5295,0.006,-13100.097861,OG0003812,M0
9..3,0.1206,20.2084,0.006,-13100.097861,OG0003812,M0
8..10,0.0347,5.8169,0.006,-13100.097861,OG0003812,M0
10..11,0.0453,7.5891,0.006,-13100.097861,OG0003812,M0
11..4,0.1679,28.1169,0.006,-13100.097861,OG0003812,M0
11..12,0.1421,23.8021,0.006,-13100.097861,OG0003812,M0
12..5,0.2005,33.591,0.006,-13100.097861,OG0003812,M0
12..6,0.1393,23.33,0.006,-13100.097861,OG0003812,M0
10..7,0.18,30.1529,0.006,-13100.097861,OG0003812,M0
8..1,0.2451,12.4502,0.0197,-3153.801037,OG0003872,M0
8..9,0.1232,6.2569,0.0197,-3153.801037,OG0003872,M0
9..10,0.0243,1.2359,0.0197,-3153.801037,OG0003872,M0
10..11,0.0492,2.5011,0.0197,-3153.801037,OG0003872,M0
11..2,0.0565,2.87,0.0197,-3153.801037,OG0003872,M0
11..3,0.0329,1.6735,0.0197,-3153.801037,OG0003872,M0
10..4,0.1307,6.6389,0.0197,-3153.801037,OG0003872,M0
9..12,0.0337,1.7138,0.0197,-3153.801037,OG0003872,M0
