OG,Branch,K,Relaxation Parameter (K),p-value
OG0003382.json,Myr_bis,1.368707341284539,0.961065972557383,0.8059524418556601
OG0003382.json,Node2,2.740574761750352,0.961065972557383,0.8059524418556601
OG0003382.json,Node3,44.44123629373328,0.961065972557383,0.8059524418556601
OG0003382.json,Node4,1.955729425559747,0.961065972557383,0.8059524418556601
OG0003382.json,Node7,1.275521870028208,0.961065972557383,0.8059524418556601
OG0003382.json,Sym_irr,1.173486194431571,0.961065972557383,0.8059524418556601
OG0003382.json,Sym_ret,2.065920396836736,0.961065972557383,0.8059524418556601
OG0003382.json,Tre_spC0010,1.401543748330316,0.961065972557383,0.8059524418556601
OG0003383.json,Ast_eri,0.209998119610381,1.250034169067759,0.1800746496004763
OG0003383.json,Coc_sub,0.3153003368327263,1.250034169067759,0.1800746496004763
OG0003383.json,Coc_vir,0.2049601533948042,1.250034169067759,0.1800746496004763
OG0003383.json,Myr_bis,0.394694072220276,1.250034169067759,0.1800746496004763
OG0003383.json,Node2,2.294372289663705,1.250034169067759,0.1800746496004763
OG0003383.json,Node3,1.137553723893438,1.250034169067759,0.1800746496004763
OG0003383.json,Node4,1.125814796879955,1.250034169067759,0.1800746496004763
OG0003383.json,Node7,1.59838012021157,1.250034169067759,0.1800746496004763
OG0003383.json,Sym_irr,0.2091225513587973,1.250034169067759,0.1800746496004763
OG0003383.json,Sym_ret,0.2558417516174607,1.250034169067759,0.1800746496004763
OG0003383.json,Tre_spC0010,0.4861840646670048,1.250034169067759,0.1800746496004763
OG0003384.json,Ast_eri,20.42703249960145,2.18439730436397,0.0002065118689267287
OG0003384.json,Coc_sub,2.336130573875944,2.18439730436397,0.0002065118689267287
OG0003384.json,Coc_vir,1.129082228366548,2.18439730436397,0.0002065118689267287
OG0003384.json,Myr_bis,1.876556732360084,2.18439730436397,0.0002065118689267287
OG0003384.json,Node2,1.20298768281205,2.18439730436397,0.0002065118689267287
OG0003384.json,Node3,1.415355899530809,2.18439730436397,0.0002065118689267287
OG0003384.json,Node4,1.758766577473204,2.18439730436397,0.0002065118689267287
OG0003384.json,Node7,2.285831980091407,2.18439730436397,0.0002065118689267287
OG0003384.json,Sym_irr,1.602622453659205,2.18439730436397,0.0002065118689267287
OG0003384.json,Sym_ret,29.97526612495504,2.18439730436397,0.0002065118689267287
OG0003384.json,Tre_spC0010,24.24714996070985,2.18439730436397,0.0002065118689267287
OG0003386.json,Ast_eri,0.7418800922427319,0.9194384083885093,0.4913699415165467
OG0003386.json,Coc_sub,17.957268306855,0.9194384083885093,0.4913699415165467
OG0003386.json,Coc_vir,1.294725792091027,0.9194384083885093,0.4913699415165467
OG0003386.json,Myr_bis,6.980850032960867,0.9194384083885093,0.4913699415165467
OG0003386.json,Node2,32.16707207234194,0.9194384083885093,0.4913699415165467
OG0003386.json,Node3,1.84491262408564,0.9194384083885093,0.4913699415165467
OG0003386.json,Node7,0.7628440022429861,0.9194384083885093,0.4913699415165467
OG0003386.json,Node8,0.6650384809521972,0.9194384083885093,0.4913699415165467
OG0003386.json,Sym_irr,2.767932855719222,0.9194384083885093,0.4913699415165467
OG0003386.json,Sym_ret,26.01632108249245,0.9194384083885093,0.4913699415165467
