gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0004567,6,47.273071273694526,47.78226886408399,0.550561797752809,0.35674157303370785,0.6404494382022472,0.4536516853932584
OG0004571,0,46.66980447655288,49.72562118295211,0.5816326530612245,0.37244897959183676,0.7244897959183674,0.4770408163265306
OG0004571,1,49.01788173200224,50.902253555342426,0.6041666666666666,0.38020833333333337,0.6770833333333333,0.4921875
OG0004571,2,47.07370713573285,49.72663101174559,0.578125,0.3802083333333333,0.7083333333333333,0.47916666666666663
OG0004571,3,39.647041457683414,46.90615580668457,0.5555555555555556,0.3915343915343915,0.8835978835978835,0.47354497354497355
OG0004571,4,50.08545293811358,51.40050341254875,0.5706806282722513,0.39267015706806285,0.6492146596858639,0.4816753926701571
OG0004571,5,53.329942929290326,53.283608856298514,0.5677083333333334,0.390625,0.5885416666666667,0.4791666666666667
OG0004571,6,50.171337670971184,50.055624639154566,0.5449999999999999,0.37,0.595,0.45749999999999996
OG0004572,0,42.07488046835911,46.79754605721446,0.6971677559912854,0.355119825708061,0.7690631808278867,0.5261437908496732
OG0004572,1,43.06571713039131,49.207531159462725,0.6798245614035088,0.3464912280701754,0.7807017543859649,0.513157894736842
OG0004572,2,40.25711086781906,46.27885755988762,0.6557017543859649,0.3442982456140351,0.8135964912280702,0.5
OG0004572,3,40.900030008127956,47.88841947208461,0.7055359246171967,0.43462897526501765,0.751472320376914,0.5700824499411072
OG0004572,4,44.770078470857584,49.94989388950798,0.697986577181208,0.38926174496644295,0.7360178970917226,0.5436241610738255
OG0004572,5,47.25334665606592,50.60576449102623,0.680089485458613,0.37360178970917224,0.7069351230425056,0.5268456375838926
OG0004572,6,49.44816423561302,50.74140221299156,0.625,0.33405172413793105,0.6487068965517242,0.4795258620689655
OG0004573,0,41.29890000221096,47.11900292937967,0.6087912087912088,0.43956043956043955,0.7648351648351648,0.5241758241758242
OG0004573,1,40.49415781147857,49.68552272269669,0.6053215077605322,0.4412416851441242,0.8425720620842572,0.5232815964523282
OG0004573,2,39.388760088428434,47.11027026246282,0.5809312638580931,0.41685144124168516,0.8580931263858094,0.49889135254988914
OG0004573,3,37.70862484629339,46.996941988637225,0.5959367945823928,0.42663656884875845,0.8690744920993227,0.5112866817155757
OG0004573,4,40.66147061643801,46.39572212541888,0.5604395604395604,0.421978021978022,0.8131868131868132,0.49120879120879124
OG0004573,5,46.92619965334642,49.79254749703655,0.5657894736842105,0.4320175438596491,0.6995614035087719,0.4989035087719298
OG0004573,6,48.880326173679975,50.17871922062455,0.581769436997319,0.42091152815013405,0.6327077747989276,0.5013404825737265
