OG,Branch,K,Relaxation Parameter (K),p-value
OG0003405.json,Node3,1.986469315015143,0.9999684591555287,1
OG0003405.json,Node4,1.851073474649494,0.9999684591555287,1
OG0003405.json,Node7,2.023172159183065,0.9999684591555287,1
OG0003405.json,Sym_irr,16.20093859287903,0.9999684591555287,1
OG0003405.json,Sym_ret,13.88762451722421,0.9999684591555287,1
OG0003405.json,Tre_spC0010,13.43001053124159,0.9999684591555287,1
OG0003406.json,Ast_eri,0.3965027142730492,1.354654161443726,0.222944631101285
OG0003406.json,Coc_sub,1.071084053795651,1.354654161443726,0.222944631101285
OG0003406.json,Coc_vir,1.068865808830617,1.354654161443726,0.222944631101285
OG0003406.json,Myr_bis,0.2988747674491262,1.354654161443726,0.222944631101285
OG0003406.json,Node2,1.523050525349521,1.354654161443726,0.222944631101285
OG0003406.json,Node3,9.831468924978967,1.354654161443726,0.222944631101285
OG0003406.json,Node4,0.5852999473439304,1.354654161443726,0.222944631101285
OG0003406.json,Node7,0.7185397860039682,1.354654161443726,0.222944631101285
OG0003406.json,Sym_irr,1.480876221038985,1.354654161443726,0.222944631101285
OG0003406.json,Sym_ret,1.258530305609368,1.354654161443726,0.222944631101285
OG0003406.json,Tre_spC0010,0.8222364222025212,1.354654161443726,0.222944631101285
OG0003407.json,Ast_eri,0.2268410784710438,1.302540104010403,0.4246346074861428
OG0003407.json,Coc_sub,15.69215508273931,1.302540104010403,0.4246346074861428
OG0003407.json,Coc_vir,14.82365623375883,1.302540104010403,0.4246346074861428
OG0003407.json,Myr_bis,0.3066662787413473,1.302540104010403,0.4246346074861428
OG0003407.json,Node2,19.59531000919918,1.302540104010403,0.4246346074861428
OG0003407.json,Node3,1.26066836798843,1.302540104010403,0.4246346074861428
OG0003407.json,Node4,1.799226412615095,1.302540104010403,0.4246346074861428
OG0003407.json,Node7,0.443894844384381,1.302540104010403,0.4246346074861428
OG0003407.json,Sym_irr,2.441912268953196,1.302540104010403,0.4246346074861428
OG0003407.json,Sym_ret,1.83643414275011,1.302540104010403,0.4246346074861428
OG0003407.json,Tre_spC0010,0.2059689623060556,1.302540104010403,0.4246346074861428
OG0003408.json,Ast_eri,2.698751047912797,1.058346101634644,0.6515178443543417
OG0003408.json,Coc_sub,27.84318344802431,1.058346101634644,0.6515178443543417
OG0003408.json,Coc_vir,3.414897106976259,1.058346101634644,0.6515178443543417
OG0003408.json,Myr_bis,3.888301716358747,1.058346101634644,0.6515178443543417
OG0003408.json,Node2,50,1.058346101634644,0.6515178443543417
OG0003408.json,Node3,50,1.058346101634644,0.6515178443543417
OG0003408.json,Node4,2.127891852394964,1.058346101634644,0.6515178443543417
OG0003408.json,Node8,10.17577321177483,1.058346101634644,0.6515178443543417
OG0003408.json,Sym_irr,5.432014709655072,1.058346101634644,0.6515178443543417
OG0003408.json,Sym_ret,16.17558501511274,1.058346101634644,0.6515178443543417
OG0003408.json,Tre_spC0010,2.844320407750667,1.058346101634644,0.6515178443543417
OG0003410.json,Ast_eri,0.3941848538371374,1.612750605030791,0.1134293960229446
OG0003410.json,Coc_sub,0.5871342799739617,1.612750605030791,0.1134293960229446
OG0003410.json,Coc_vir,0.264945753899642,1.612750605030791,0.1134293960229446
OG0003410.json,Myr_bis,0.2896294377275871,1.612750605030791,0.1134293960229446
OG0003410.json,Node2,0.7138205583759659,1.612750605030791,0.1134293960229446
OG0003410.json,Node3,2.332337692152488,1.612750605030791,0.1134293960229446
OG0003410.json,Node4,0.7259870137536883,1.612750605030791,0.1134293960229446
OG0003410.json,Node7,1.91248527230823,1.612750605030791,0.1134293960229446
OG0003410.json,Sym_irr,0.301057744187567,1.612750605030791,0.1134293960229446
OG0003410.json,Sym_ret,0.2007536331035122,1.612750605030791,0.1134293960229446
OG0003410.json,Tre_spC0010,0.2468180437913712,1.612750605030791,0.1134293960229446
OG0003411.json,Ast_eri,0.8902134781457454,1.519547315945576,0.05554129315019618
OG0003411.json,Coc_sub,0.9614403249966198,1.519547315945576,0.05554129315019618
OG0003411.json,Coc_vir,1.087943898019565,1.519547315945576,0.05554129315019618
OG0003411.json,Myr_bis,1.072128402129445,1.519547315945576,0.05554129315019618
OG0003411.json,Node2,0.4144162785305307,1.519547315945576,0.05554129315019618
OG0003411.json,Node3,0.2759361796778507,1.519547315945576,0.05554129315019618
OG0003411.json,Node4,0.8960189452350203,1.519547315945576,0.05554129315019618
